1	2.266666667	1.06249	[3, 2, 2, 2, 0, 4, 3, 1, 2, 2, 4, 3, 3, 1, 2]
2	3.533333333	0.71802	[4, 4, 2, 4, 3, 4, 4, 3, 4, 2, 4, 4, 4, 3, 4]
3	-0.6	0.8	[-1, 0, -1, 0, -1, -1, -1, -1, 0, -2, 1, 1, -1, -1, -1]
4	1.466666667	0.49889	[1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1]
5	1.733333333	1.61107	[2, 1, 2, 3, 2, 2, 2, 2, 3, -2, 3, 2, 4, -2, 2]
6	2.533333333	0.71802	[3, 4, 2, 2, 2, 2, 2, 3, 3, 2, 4, 2, 3, 2, 2]
7	2.466666667	0.80554	[3, 3, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 0, 3]
8	1.266666667	2.0806	[4, 2, 1, 2, 2, -3, 3, 2, -4, 2, 3, 2, 1, 0, 2]
9	1.933333333	0.67987	[3, 2, 1, 1, 1, 2, 3, 2, 2, 2, 2, 3, 2, 1, 2]
10	1.733333333	0.57349	[2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2]
11	2.066666667	0.67987	[3, 2, 2, 1, 1, 1, 2, 2, 3, 2, 2, 3, 2, 3, 2]
12	1.666666667	0.78881	[2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, -1, 2]
13	3.133333333	1.02415	[4, 3, 2, 4, 3, 4, 4, 3, 4, 3, 4, 3, 3, 0, 3]
14	3.666666667	0.78881	[4, 4, 3, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 4]
15	1.333333333	1.13529	[3, 2, 1, 0, 1, 0, 3, 2, 1, 2, 3, 2, 0, 0, 0]
16	2.2	1.46969	[1, 2, 2, 3, 2, 3, 3, 3, 4, -2, 3, 3, 3, 0, 3]
17	1	0.63246	[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, -1, 1]
18	3.4	1.08321	[4, 4, 3, 4, 3, 3, 4, 4, 4, 2, 4, 4, 4, 0, 4]
19	2.2	1.27541	[3, 2, 2, 3, 3, 2, 3, 3, 2, -2, 2, 3, 3, 1, 3]
20	2.533333333	0.61824	[2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 1, 3]
21	2.8	1.04563	[3, 0, 3, 4, 3, 4, 4, 3, 3, 2, 3, 3, 3, 1, 3]
22	2.466666667	0.61824	[3, 1, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 3]
23	2	0.96609	[2, 1, 1, 3, 3, 2, 4, 3, 1, 2, 2, 2, 2, 0, 2]
24	1.133333333	1.02415	[1, 1, 1, 2, 1, 1, 1, 1, 1, -2, 2, 3, 2, 1, 1]
25	1.2	0.4	[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1]
26	1.266666667	0.85375	[1, 1, 2, 1, 1, 1, 1, 2, 2, -1, 3, 2, 1, 1, 1]
27	1.533333333	0.80554	[1, 3, 1, 2, 1, 1, 2, 1, 2, 2, 3, 2, 1, 0, 1]
28	-0.333333333	1.29957	[-1, 2, -1, -1, 0, -1, -1, -1, -1, -2, 3, 1, -1, 0, -1]
29	0.866666667	0.80554	[1, 2, 1, 1, 0, 1, -1, 1, 1, 2, 2, 1, 0, 0, 1]
30	2.2	0.4	[2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2]
31	2.8	1.10755	[4, 3, 4, 1, 4, 3, 4, 3, 2, 3, 2, 4, 3, 1, 1]
32	0.466666667	1.14698	[1, -1, 0, 2, 1, -1, 1, 1, 2, 1, -1, -1, 1, -1, 2]
33	1.4	1.1431	[2, 2, 1, -1, 1, 1, 3, 2, -1, 2, 3, 2, 2, 1, 1]
34	1.733333333	0.67987	[2, 1, 1, 2, 2, 1, 3, 2, 2, 1, 1, 3, 2, 2, 1]
35	-0.6	1.2	[1, -1, -1, 1, -1, -1, -2, -1, -2, -1, 1, -2, -1, 2, -1]
36	1.866666667	0.71802	[1, 2, 1, 2, 3, 1, 2, 2, 2, 2, 1, 3, 1, 2, 3]
37	1.2	0.83267	[2, 1, 1, 1, 2, 0, 1, 2, 1, 1, 2, 2, 2, 1, -1]
38	1.866666667	1.25786	[2, 1, 2, -2, 3, 1, 3, 3, 2, 2, 2, 3, 1, 2, 3]
39	-0.666666667	0.94281	[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -2, 2, -1, 0]
40	1.866666667	0.80554	[1, 1, 2, 2, 3, 2, 2, 2, 3, 1, 1, 3, 3, 1, 1]
41	0.933333333	0.92856	[2, 1, 1, 1, 1, 0, 2, 2, 2, 1, 1, -1, 1, -1, 1]
42	2.066666667	1.28927	[3, 1, 2, -1, 4, 0, 3, 2, 2, 2, 2, 3, 2, 2, 4]
43	1.466666667	0.88443	[2, 2, 1, 2, 0, 1, 2, 3, 2, 1, 1, 3, 1, 1, 0]
44	1.2	1.16619	[2, 3, 0, 1, 0, 0, 2, 0, 3, 1, 1, 3, 0, 2, 0]
45	2.466666667	0.71802	[2, 3, 3, 2, 4, 2, 3, 3, 2, 2, 2, 3, 3, 1, 2]
46	1.6	1.30639	[2, 3, 2, -1, 2, 1, 2, 3, 2, 1, 3, 3, 2, -1, 0]
47	1.933333333	0.77172	[2, 3, 1, 1, 3, 1, 3, 2, 2, 2, 2, 3, 1, 1, 2]
48	1.466666667	0.71802	[1, 2, 1, 2, 0, 1, 2, 2, 2, 1, 2, 2, 2, 2, 0]
49	1.6	0.71181	[2, 2, 2, 0, 2, 1, 2, 2, 2, 1, 1, 3, 2, 1, 1]
50	0.533333333	1.30979	[1, 2, 1, -1, 2, 1, 1, 1, -2, 1, 1, 2, 1, -1, -2]
51	2	0.89443	[3, 2, 1, 2, 3, 1, 3, 1, 2, 2, 2, 4, 2, 1, 1]
52	2.133333333	0.88443	[3, 3, 2, 1, 3, 0, 3, 2, 1, 3, 2, 3, 2, 2, 2]
53	1.8	0.6532	[1, 2, 1, 1, 2, 1, 3, 1, 2, 2, 2, 3, 2, 2, 2]
54	2	1.0328	[3, 2, 3, -1, 3, 2, 3, 2, 2, 2, 2, 3, 1, 2, 1]
55	1.066666667	0.77172	[1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, -1, 1, 1, 0]
56	1.066666667	0.92856	[1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, -1, 1, -1, 1]
57	1.4	0.4899	[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1]
58	1.8	0.83267	[2, 1, 1, 1, 3, 2, 2, 2, 3, 1, 1, 3, 1, 1, 3]
59	1.666666667	0.59628	[1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 3]
60	3.333333333	0.59628	[3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 3, 4, 3, 2, 4]
61	0.125	0.69597	[0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, -1, 1]
62	2.3125	0.58296	[1, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 2]
63	1.375	0.78062	[1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 0, 2, 2, 1, 2, 0]
64	1.25	1.14564	[0, 2, 1, 2, 3, 1, 2, 0, 3, 3, 1, 1, 0, -1, 1, 1]
65	-0.25	1.29904	[-1, 2, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 2, -2, 1, 1]
66	1.625	0.69597	[2, 3, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 0]
67	0.9375	0.74739	[1, 2, 1, 1, 1, 1, 1, 1, -1, 0, 1, 1, 1, 2, 2, 0]
68	1.25	1.08972	[2, -2, 1, 2, 1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 2, 0]
69	2.0625	0.42848	[3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1]
70	2.8125	0.63431	[3, 3, 2, 2, 3, 3, 2, 3, 3, 4, 4, 3, 3, 2, 3, 2]
71	3.0625	0.89922	[3, 2, 3, 3, 3, 4, 2, 4, 3, 4, 4, 4, 4, 1, 3, 2]
72	1.0625	1.34484	[2, 2, 2, 1, 1, 0, 2, 1, -1, 1, -3, 2, 2, 2, 2, 1]
73	2.875	0.92702	[4, 3, 4, 1, 3, 2, 2, 3, 4, 2, 3, 4, 3, 2, 4, 2]
74	2	0.79057	[3, 2, 1, 1, 3, 3, 2, 3, 1, 2, 3, 2, 2, 1, 2, 1]
75	3.0625	0.65848	[3, 3, 2, 3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 2, 3, 2]
76	0.9375	0.96623	[0, 2, 1, 1, 2, 0, 2, 0, 2, 0, 2, 1, 2, -1, 1, 0]
77	0	1	[-1, -1, -1, 0, -1, -1, 1, 0, -1, 1, -1, 1, 2, 1, 1, 0]
78	3.5625	0.70434	[4, 3, 2, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 3]
79	2	1.1726	[2, 1, 1, 2, 1, 3, 3, 3, 2, 3, 3, -1, 4, 2, 2, 1]
80	1.5625	0.99804	[2, 1, 1, 1, 1, 1, 3, 1, 2, 3, 2, 2, 3, -1, 2, 1]
81	1.5625	0.93332	[1, 2, 1, -1, 2, 1, 2, 1, 3, 2, 1, 2, 2, 2, 3, 1]
82	1.125	1.05327	[1, 2, 1, 2, 1, -1, 1, 0, 3, 1, 2, -1, 2, 2, 1, 1]
83	2.125	0.69597	[2, 3, 1, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 1, 3, 1]
84	1.75	0.55902	[1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 1]
85	2.4375	0.70434	[2, 3, 2, 2, 2, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 1]
86	2.4375	0.49608	[2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2]
87	1.8125	0.94992	[2, 2, 1, 1, 2, 3, 2, 2, 3, 2, 1, 2, 3, -1, 2, 2]
88	1.625	0.59948	[2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 3, 2]
89	2.25	0.82916	[3, 3, 1, 1, 2, 4, 2, 3, 2, 3, 2, 1, 3, 2, 2, 2]
90	1.8125	0.63431	[2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 0, 2, 2]
91	-0.176470588	1.09734	[1, -1, 1, -1, -1, -1, 0, 2, -1, -2, 1, -1, 1, 0, 1, -1, -1]
92	0.705882353	1.22545	[-2, 1, 1, 1, 1, 1, 1, 2, 1, -1, 1, -2, 1, 3, 1, 1, 1]
93	0.705882353	0.8921	[1, -1, 1, -1, 1, 2, 1, 1, 1, 2, 1, -1, 1, 0, 1, 1, 1]
94	1.529411765	0.84837	[2, 1, 2, 1, 2, 2, 2, 2, 1, 3, 1, -1, 2, 2, 2, 1, 1]
95	1.294117647	0.95577	[1, 1, 1, 2, 1, 2, 2, 0, 2, -1, 1, 1, 2, 2, 3, 2, 0]
96	0.235294118	1.30742	[2, -1, 1, -1, 1, 1, 0, 1, -1, -1, 1, 2, 1, -3, 1, 1, -1]
97	2.176470588	0.85648	[1, 2, 2, 3, 4, 3, 1, 2, 2, 3, 1, 1, 2, 2, 3, 3, 2]
98	1.294117647	0.95577	[0, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 0, 0, 0, 0]
99	1.705882353	0.45565	[2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1]
100	0.588235294	0.84428	[1, 1, 0, 1, 0, 2, 1, 2, 0, 1, 1, -1, 1, -1, 1, 0, 0]
101	1.352941176	0.90366	[2, 1, 0, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 3, 3, 0, 0]
102	2	1.08465	[-1, 2, 3, 3, 3, 3, 2, 3, 2, 3, 1, 1, 2, 1, 3, 1, 2]
103	0.941176471	0.87249	[1, 0, 0, 2, 0, 2, 0, 2, 1, 2, 2, 1, 1, 2, 0, 0, 0]
104	0.470588235	1.0357	[-1, 1, 0, 0, 1, 1, 0, 1, 1, 0, -1, 2, 1, 3, -1, 0, 0]
105	1.411764706	1.68239	[-2, 0, 2, 3, 3, 3, 1, 3, 2, 3, 1, -1, 2, -2, 1, 2, 3]
106	1.470588235	1.09101	[1, 1, 2, 2, 2, 3, 1, 2, 1, 2, 1, 1, 2, -2, 3, 1, 2]
107	2.117647059	0.96298	[2, 2, 3, 3, 2, 3, 2, 2, 1, 3, 2, 2, 3, -1, 3, 2, 2]
108	1.941176471	1.21125	[2, 2, 3, 3, 3, 3, 2, 2, 2, 3, 1, -1, 2, -1, 2, 2, 3]
109	1.823529412	1.54293	[-1, 3, 3, 3, 4, 3, 1, 3, 1, 3, 1, -2, 2, 1, 2, 1, 3]
110	0.941176471	1.25888	[-1, 1, -2, 2, 1, 2, 1, 2, 1, 2, 1, -1, 2, 3, 1, 0, 1]
111	0.588235294	0.9737	[1, 0, 0, 1, 0, 1, 0, 2, -1, 2, 1, 2, 2, -1, 0, 0, 0]
112	1.882352941	1.02224	[1, 3, 2, 3, 2, 3, 2, 2, 1, 3, 1, -1, 3, 1, 2, 2, 2]
113	1.411764706	1.03235	[-1, 1, 2, 2, 3, 2, 1, 2, 1, 2, 2, 2, 2, -1, 2, 1, 1]
114	1.470588235	1.14366	[2, 2, 2, 2, 3, 2, 0, 3, 1, 2, 1, -1, 2, -1, 2, 1, 2]
115	1.647058824	0.68093	[1, 2, 2, 2, 1, 2, 2, 3, 1, 2, 1, 2, 2, 0, 2, 1, 2]
116	0.294117647	1.07182	[-1, 1, 0, 1, 1, 1, -2, 2, -1, -1, 1, -1, 1, 1, 1, 0, 1]
117	1.529411765	0.69601	[2, 2, 1, 2, 2, 2, 1, 2, 1, 3, 1, 1, 2, 0, 2, 1, 1]
118	1.352941176	0.90366	[-1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 0]
119	1.764705882	1.16465	[1, 2, 3, 2, 3, 3, 2, 2, 2, 3, -1, 1, 2, -1, 2, 2, 2]
120	2.588235294	0.77146	[3, 3, 4, 3, 4, 2, 3, 3, 1, 3, 2, 2, 2, 2, 3, 2, 2]
121	1.705882353	1.44567	[2, 4, -1, 3, 2, 3, 1, 2, 2, 3, 2, -1, 3, 2, -1, 2, 1]
122	1.705882353	0.45565	[1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2]
123	1.882352941	0.58232	[2, 2, 1, 2, 2, 3, 2, 1, 2, 2, 2, 1, 1, 3, 2, 2, 2]
124	2.294117647	1.63652	[3, 3, 2, 3, 3, 3, -2, 3, 3, 3, 3, 2, 4, 3, -2, 3, 2]
125	2	0.59409	[2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2]
126	0.941176471	1.25888	[2, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, -1, 0, 2, 2, 0, -2]
127	1	0.90749	[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 2, -1, 2, -1]
128	2.352941176	0.83604	[3, 3, 2, 2, 3, 3, 1, 1, 3, 3, 3, 1, 2, 4, 2, 2, 2]
129	2.411764706	0.91129	[3, 4, 2, 2, 3, 3, 2, 2, 3, 2, 3, 0, 1, 3, 3, 3, 2]
130	2.294117647	0.66551	[2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 4, 3, 1, 2, 2]
131	1.294117647	1.60017	[2, 2, 2, 2, 1, 2, -2, 3, 2, 1, 2, -2, 2, 3, -2, 2, 2]
132	2.117647059	0.75789	[1, 2, 1, 1, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 1, 3, 3]
133	1.882352941	1.3232	[2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, -1, 3, 3, -2, 3, 2]
134	2.176470588	0.70588	[2, 2, 1, 2, 3, 3, 1, 2, 3, 1, 2, 3, 3, 3, 2, 2, 2]
135	1.882352941	0.32219	[2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2]
136	1.294117647	1.31796	[1, 2, 2, 2, 2, 2, -1, 1, 1, 2, 2, -2, 2, 2, 3, 2, -1]
137	0.882352941	0.89983	[1, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, -2, 2, 1]
138	1.352941176	1.28068	[2, 2, 2, 1, 2, 2, -2, 1, 0, 3, 2, -1, 2, 3, 1, 2, 1]
139	1.529411765	1.14366	[2, 3, 2, 1, 1, 1, 2, 0, 2, 2, 2, -2, 1, 3, 2, 2, 2]
140	0.823529412	1.24784	[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, -2, 1, 2, -2, 2, -1]
141	1.705882353	1.36186	[2, 2, 2, 2, 2, 2, -1, 1, 3, 2, 3, -1, 3, 3, -1, 3, 2]
142	1.411764706	0.49215	[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2]
143	1.352941176	1.53167	[1, 1, 1, 2, 2, 3, -1, 0, 1, 3, 3, -1, 3, 3, 2, 2, -2]
144	1.588235294	0.69102	[2, 2, 1, 2, 2, 1, 0, 2, 2, 1, 2, 1, 1, 3, 1, 2, 2]
145	2.352941176	0.58824	[2, 3, 1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3]
146	1.529411765	0.49913	[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2]
147	1.882352941	1.18234	[2, 3, 2, 3, 2, 2, -1, 2, 3, 2, 3, 1, 3, 2, -1, 2, 2]
148	1.823529412	0.92261	[2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 3, -1, 3, 3, 2, 2, 2]
149	2	0.84017	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, -1, 2, 2]
150	1.882352941	1.49045	[3, 4, 0, 0, 4, 3, 1, 3, 3, 1, 0, 2, 0, 4, 2, 0, 2]
